iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
448000	-241.723242978014	-0.171415549231681	-1.40992096717715	0.224850678713999	0.674627058417529	0.0528796985116773	0.330421094761697	-96.2786493288538	-0.439285387584527	-0.498665925168018	0.053502695719948	0.280920353818236	-0.169820966820972	0.198897200191283	0.516789985076995	-0.0747217312510113	-0.0167434071221099	-0.0416895389888592	-0.00354155494240883	-0.244307949108264	0.531820800858101	0.536750976139117	0.93184099719293	0.0967155269170018	-0.491213705841066	-0.546254784344137	-0.413903172143961	-0.433859624514976	-0.204129967272142	-0.207736860817548	0.0218881670647455	-0.0246293925692269	-0.203482260349711	-2.08589357518224	-2.07551294037772	-1.00884931205392	-0.704596543361716	-1.38297489496458	-1.69226490678121	-0.686695037448778	-1.82460438511219	-1.70868472555863	-1.76872750010534	-1.79680159701401	-1.64047964937975	-0.0673002837271537	-0.0348841857934724	-0.128451571521923	-0.576490041801501	-1.48736373424612	-2.9180679919556	-1.67372160767778	-1.49940157721489	-2.17910234546683	-2.13165954156119	-0.955793265579837	-1.54757384047496	-2.28342529675924	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	0	0	0.680796875	NA	1 
449000	-254.994499977549	-0.140417233283125	-1.39473151091072	0.300224173362373	0.656626667617813	0.0703976848931037	0.351148886091542	-106.049228442214	-0.444629361956099	-0.509399970230588	-0.0873385580069423	0.267194004184444	-0.171398140561154	0.20356981609246	0.513141400019406	-0.0985680399099053	-0.0484077258078348	-0.0645647869194663	-0.00379150199837232	-0.307455336627132	0.544050846946404	0.549381169585587	0.99876847578572	-0.116913596422743	-0.496679452348804	-0.546895106403414	-0.469311950406041	-0.474335213725136	-0.191279028172813	-0.204813735245973	0.0195394643015983	-0.0228701608659142	-0.242178336933706	-2.01342271636666	-2.00491857332564	-0.935905510117556	-0.672132779075866	-1.34887353519661	-1.62175563139951	-0.613043911092644	-1.78056181189671	-1.6192997012473	-1.67279421615609	-1.76086060997073	-1.60421215882309	-0.050071544184637	-0.0226314211470976	-0.0614749215398152	-0.540185406110628	-1.41876094138614	-2.91491037841041	-1.63206034808903	-1.46568164159124	-2.16420692358319	-2.11940896471065	-0.883768182537757	-1.48143759644675	-2.25581888868525	-1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	0	0.680837416481069	NA	1 
450000	-248.641110516408	-0.139271635254122	-1.39757807736466	0.225556298010058	0.888726844405748	0.066444663861765	0.30782610179158	-98.1464300545661	-0.427796216944133	-0.479903014764623	-0.116314524253068	0.0173026814619899	-0.228089360819284	-0.0315155034915165	0.117829774825441	-0.108927201223853	-0.0864884271112223	-0.131768352370622	-0.085631952120849	-0.307772007625036	0.545985852616527	0.551583363708256	0.917362220117023	-0.117061602844364	-0.514006606114721	-0.547943766939532	-0.45465344566172	-0.43379614319072	-0.241220216612548	-0.24845327193478	0.00636728131634878	-0.0232923640377513	-0.203437953769351	-2.01020408001237	-2.00532852562804	-0.955034795656144	-0.683057903562339	-1.35494888912357	-1.63127269602129	-0.643744342550146	-1.78106930146642	-1.62332717337735	-1.67729832959965	-1.76188503771269	-1.60615040894961	-0.0558854038303161	-0.0260749635216975	-0.0700858273217936	-0.548623300945115	-1.48407292700915	-2.90880389137322	-1.61290341712349	-1.46912114521235	-2.15602393255599	-2.11735663384106	-0.955713516451179	-1.53538683647802	-2.21944364554321	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	1	0	0.680904444444444	I_nu	1 
451000	-252.735294950527	-0.163701373495401	-1.34957708470098	0.268111450262374	0.647071780078106	0.0614511149749145	0.325359863983468	-104.20683406968	-0.430714566931496	-0.481681653542246	-0.118473991349003	0.0070742791551151	-0.260592051854951	-0.0394007795079615	0.102553968708384	-0.0890857225857185	-0.0153051317393261	-0.0410417116541908	-0.00368520270155857	-0.244176430745316	0.554562579944368	0.540617549547543	1.01582919145207	-0.116977087466067	-0.496431680042029	-0.546295025650074	-0.433624479972054	-0.477523588298419	-0.235581260908914	-0.245686148994843	0.0219613544007114	-0.000706842881138011	-0.200825288404716	-2.01771709502132	-2.06730551898779	-0.929898570477123	-0.675949833829753	-1.3574309870757	-1.64886778879161	-0.578520259538813	-1.78604655499716	-1.6296025459028	-1.7265886383611	-1.76563364000996	-1.60898053258562	0.0453296789751676	0.024394672695185	-0.11304362142727	-0.544623383355892	-1.42774930562899	-2.91562204338431	-1.63772850533168	-1.47003938322141	-2.11761179561604	-2.12684216109051	-0.953258736548084	-1.53986168328365	-2.26153143137254	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	0	0.680933481152993	sig2_m	1 
452000	-254.699711733043	-0.16546231008534	-1.3503049707429	0.290312994052663	0.975830377964296	0.068968944116494	0.325398442589213	-102.696266048736	-0.449164290074372	-0.508038447627585	-0.107612354363615	0.0326679600295209	-0.169499755057879	0.21660511123561	0.554924944112304	-0.0720379927687723	-0.030547056631009	-0.0382564518000774	-0.0037587241212388	-0.244109018923593	0.576079867983325	0.561387168119624	1.03545884640874	0.0960059686566135	-0.505319242346946	-0.537168312541125	-0.402466482299164	-0.428066742592824	-0.23449947368789	-0.248230639129441	0.010222114245085	-0.00555122617247922	-0.242975099719645	-2.03809300875221	-2.05960437612594	-0.931765050028616	-0.68436617249244	-1.32447838741154	-1.6426809470456	-0.570283450735964	-1.73800017242634	-1.58333073161831	-1.67334692525315	-1.76015738562694	-1.60474430004034	0.00252604225205389	-0.0266567411103226	-0.0693938140701504	-0.549670150212268	-1.42068801458335	-2.90651830996603	-1.60980052576269	-1.46845375219667	-2.08499441510947	-2.10819194275608	-0.890931951257438	-1.53380362300224	-2.20506041036588	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	0	0.680991150442478	NA	1 
453000	-256.356234184758	-0.147009009299705	-1.32160764428974	0.1987658615131	0.721656472189346	0.0977029109466806	0.311277605714277	-107.735964986495	-0.431796553623634	-0.491572124846432	-0.243711666557171	0.027094628709184	-0.227182726124683	0.0790966368142104	0.600315266105815	-0.108858417127757	-0.0727170849290335	-0.118530130429021	-0.0856337674528883	-0.244387354762032	0.612205864492073	0.588204003543018	0.992374967584499	-0.117115031713016	-0.49200425979063	-0.539329285608899	-0.416904889236578	-0.436222634338621	-0.204101067742891	-0.207643817823564	0.0208141312587313	-0.0202401216617804	-0.250732589670037	-2.05206154154114	-2.06241689432935	-0.917428186711063	-0.619847211853319	-1.28148042991936	-1.57034342536296	-0.494875995647084	-1.71652083300177	-1.58004331593696	-1.69998479744131	-1.74586344931487	-1.58935438860686	0.118753481891678	0.066098090305376	-0.0356240949893623	-0.527373356390943	-1.48250527453893	-2.91183147853494	-1.61420844482007	-1.45247399854717	-2.16133066781788	-2.12018602732809	-0.950196935621356	-1.45356481474827	-2.2323323924998	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	0	0.681110375275938	NA	1 
454000	-246.416053578844	-0.13810426851942	-1.40906721318015	0.31906563447789	0.545353307551698	0.0993129750504144	0.330249397421722	-101.338404064404	-0.441725999312055	-0.504276594357415	-0.0923535445488791	0.259912087067715	-0.198130948284904	0.0739179648773923	0.514492779945734	-0.106526715132356	-0.0922826564222211	-0.120237944796261	-0.0856256472799412	-0.307375570407657	0.547204215452304	0.554065737859109	0.896920740162423	-0.116876458052592	-0.489001470326653	-0.545272885538777	-0.437380227104555	-0.42558256254956	-0.201912072761856	-0.206337598488006	0.0219892362179905	0.000100529338484956	-0.197843490149118	-2.09105180940741	-2.07773012512785	-0.996688774633377	-0.687154412768246	-1.38174544031883	-1.69264939516714	-0.683720845241697	-1.82599806854732	-1.70961756626148	-1.76946386519668	-1.79748643113357	-1.64061448730102	-0.0646293839017092	-0.0333708003838104	-0.125907275694901	-0.573040704683038	-1.48738832590049	-2.92133227797487	-1.67679408096367	-1.49903333180443	-2.18745729853935	-2.13662174987795	-0.954387223670257	-1.54993158075526	-2.30726392071528	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	0	0	0.681200440528634	NA	1 
455000	-244.753423033118	-0.140338405952762	-1.41028528011287	0.236896553998819	0.720991686754853	0.130568770535754	0.288908033394255	-98.7384081869889	-0.455041725226075	-0.516389462383563	-0.237516666869531	0.0197300373892072	-0.206146350596325	0.202816228145011	0.533869670654388	-0.106133355652916	-0.0900430612508727	-0.117235326847258	-0.0856311849108595	-0.244271306392575	0.575708823843606	0.533377437557118	0.897497255016846	-0.117039038567148	-0.490643336693172	-0.539720613348424	-0.440536303563273	-0.480673142389504	-0.229969427390236	-0.246216713020769	0.021813502524215	-0.0286121692139081	-0.24741132239572	-2.08368360198794	-2.07455281999302	-1.01394641966458	-0.711910675031093	-1.3834990667393	-1.69209937571186	-0.687975773616521	-1.82400612844147	-1.70828379865454	-1.76841056195734	-1.79650681407285	-1.64042149687255	-0.0684516053084262	-0.0355368370993939	-0.129547206099856	-0.57797237734702	-1.48735342228955	-2.91666363375394	-1.67243265266669	-1.49955720743611	-2.17554586040702	-2.12954123910985	-0.956399975820206	-1.54660597898677	-2.27356986310012	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	0	0	0.681263736263736	sig2_logX	1 
456000	-250.03375558281	-0.162618681839408	-1.37962902819462	0.364168689413934	0.701503932732151	0.120751700024119	0.26852441757219	-100.046352665294	-0.414784333081693	-0.477880819365117	-0.235857313617286	0.0166115764443207	-0.223603723967611	0.0984910652023621	0.0785563863722753	-0.11913845375806	-0.103054864102431	-0.134972655269496	-0.0856226235478887	-0.307184855609645	0.536692434194143	0.544525530131965	0.934738444443591	-0.116787894979734	-0.496718711455123	-0.534564125377535	-0.458027153790193	-0.468137779899209	-0.190904847837005	-0.199249838647587	-0.00197669574541331	-0.0231945835080768	-0.195328281898663	-1.91675260800039	-1.94841340716281	-0.855386168899582	-0.658811357058346	-1.33532686131084	-1.61755176243901	-0.521703209494588	-1.72865309062709	-1.48527495806462	-1.59936034518933	-1.73318703504952	-1.57650859585253	0.0693630619992475	-0.0139817581069947	-0.0116011259515583	-0.514126655769516	-1.36120350440908	-2.79201702341035	-1.5996433680056	-1.44043436278511	-1.94868164346894	-2.0082052722886	-0.832709102144941	-1.53057804802103	-2.22485534754199	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	0	0.681274122807017	NA	1 
457000	-237.177822054317	-0.169827216309748	-1.41058113633584	0.264265617625794	0.776124964654439	0.11242953608278	0.266426474268083	-90.3670263314431	-0.430391276561154	-0.483740738478189	-0.127126508331413	0.00299302103866755	-0.25959582507545	-0.0238871557217084	0.12658728900843	-0.0908269726046626	-0.075873041675782	-0.120307910224312	-0.0856293362517991	-0.307607727091744	0.55126481236646	0.558677443196253	0.930113758898017	0.0962876325141982	-0.513348538230911	-0.546683013009519	-0.446985778106634	-0.430348591929906	-0.239584477215149	-0.247035179757025	0.00669433473564902	-0.000167753351391446	-0.201056695304636	-2.0818851562345	-2.07376703994017	-1.018045903964	-0.717794689779073	-1.3839245219857	-1.69196430348126	-0.68902096009732	-1.82351873903095	-1.70795695154396	-1.76815198170615	-1.79626629874778	-1.64037399967699	-0.0693917122287426	-0.0360698865426394	-0.130441346710806	-0.579180751421417	-1.48734512955537	-2.91551811953887	-1.67139547615465	-1.49968293251765	-2.17266165868533	-2.12782068767721	-0.956895622186849	-1.54583620689342	-2.26570083313081	1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	0	0	0.681332603938731	NA	1 
458000	-241.876884512592	-0.135378215471575	-1.41068852958206	0.28501105314587	0.792764021223404	0.105842605857177	0.267140049785376	-94.689185239489	-0.412619267418929	-0.472633534396969	0.0396880676978284	0.274995167198457	-0.16890809687783	0.19912945796589	0.525760336452505	-0.0792483732927427	-0.0334623969493048	-0.041850863359937	-0.00374117874104735	-0.244125112353478	0.550880938305605	0.558519731065696	0.92946449060846	0.0960632299435953	-0.512495770915598	-0.538940761170848	-0.443213712334129	-0.428528772370832	-0.194320770409678	-0.207900423787812	0.0065781314765261	-0.000302214697524124	-0.199819175231604	-2.08123152408455	-2.07348047240069	-1.01952522016966	-0.719918279182294	-1.38407890741093	-1.69191513009871	-0.689401487294153	-1.82334147872352	-1.70783803068	-1.7680578538436	-1.79617874441929	-1.64035669815447	-0.0697341019235871	-0.0362640537210164	-0.130766884939598	-0.579620394318137	-1.48734213761801	-2.91510118769448	-1.67102109504302	-1.49972842327689	-2.17161562161659	-2.12719608610154	-0.957076187527114	-1.54556031759573	-2.26287372484938	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	0	0	0.68143231441048	NA	1 
459000	-241.480465066448	-0.169206687199128	-1.41228748226749	0.287248380822136	1.04478813298046	0.0828806362417512	0.287011028362904	-91.7900332126723	-0.427410013108658	-0.480227928178707	-0.0836142224277654	0.262316852514403	-0.22174977327947	-0.0243657356215104	0.123912473273069	-0.101739073254044	-0.0735410927076212	-0.117180214293104	-0.0856277870914436	-0.244118320808924	0.551217172925232	0.559691696182199	0.927659128830063	0.0960390622250157	-0.489840345750427	-0.547207131214227	-0.470430366117133	-0.475617299916213	-0.239000064873486	-0.247065247820767	0.0052361386047668	-0.0279104181302894	-0.243223092099555	-2.07145139429402	-2.06913129719042	-1.04101036185162	-0.750780425014546	-1.38637396807344	-1.69117393133647	-0.695138635905526	-1.82068093493685	-1.70604999568702	-1.76663965773702	-1.79485943208205	-1.64009526341653	-0.0749040506715215	-0.0391977915294604	-0.135675255763361	-0.586229739657581	-1.48729877015606	-2.90882270831837	-1.66557669599307	-1.50039655079855	-2.15610099085158	-2.11789430892289	-0.959805224899552	-1.5416649228421	-2.22254187972618	1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	0	0	0.681400871459695	nu	1 
460000	-242.146230556789	-0.170839462542016	-1.41059261859266	0.277392542213208	0.777902262611307	0.0629841468785875	0.307045779987238	-95.1732736046735	-0.441595334850654	-0.498074504194569	0.0343621900235774	0.266212617407877	-0.204377172097286	0.207483185128965	0.556934619064953	-0.079241069208587	-0.0334184988308534	-0.0418190182565398	-0.0037014516202207	-0.244161537848363	0.598592387319702	0.558585910171575	0.929876485192162	0.0961929258797467	-0.513127212219095	-0.546482576979092	-0.445390785915629	-0.429578770965646	-0.239340901255334	-0.246913152248331	0.00589736625914383	-0.0244751749821511	-0.200531579408551	-2.08181529174978	-2.07373643462583	-1.01820429134595	-0.718022050076155	-1.38394102986747	-1.69195904961521	-0.689061616418641	-1.82349979542561	-1.70794424384832	-1.76814192450799	-1.79625694396812	-1.64037215137407	-0.0694282908137302	-0.0360906293031952	-0.130476127810003	-0.57922773134357	-1.48734480919786	-2.91547357057791	-1.67135539477975	-1.49968780001173	-2.17254979549546	-2.12775390795717	-0.956914911338774	-1.54580662025474	-2.26539782555228	-1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	0	0	0.681469565217391	sig2_logX	1 
461000	-244.247158635192	-0.171309030088188	-1.40929404664074	0.28105652261526	0.575162444356823	0.0634372605080702	0.309006459305529	-99.2400858837964	-0.448120219211932	-0.515199472401171	-0.245272255429276	0.0239612373896461	-0.191806460624549	0.103321120740967	0.148355601132089	-0.0928169382760383	-0.0417344470428294	-0.0528729362567429	-0.00372808726456773	-0.307536542261884	0.587637853690174	0.547340130292728	1.05440672548676	0.0961059628416681	-0.512652539039948	-0.540061409908061	-0.472004162417011	-0.476232065670108	-0.204078165326383	-0.208276617277848	0.00688497079102675	-0.00377387224268375	-0.243726513306077	-2.08968423552227	-2.07714557516325	-0.999949507212858	-0.691830307735945	-1.38207223154396	-1.69254770857215	-0.68450734485518	-1.82562892341002	-1.70937064105631	-1.76926909119274	-1.7973052950692	-1.64057885859789	-0.0653353068870588	-0.0337706994602493	-0.126580088744453	-0.573953804516828	-1.4873817346378	-2.92046864619911	-1.675970587688	-1.49913165459635	-2.18523475256759	-2.13530364763505	-0.954758629253384	-1.54929260571048	-2.30082622276207	-1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	0	0	0.681603036876356	sig2_logX	1 
462000	-246.790562488853	-0.167945381594429	-1.41041583043803	0.313045892273082	0.727890598378138	0.00564972201827771	0.291180037921295	-99.9636272223926	-0.420341289603275	-0.481009732879547	-0.110931211750409	0.027725916945775	-0.1673920041114	0.204084605963944	0.548511983849023	-0.0793079810608088	-0.0335655227409549	-0.0419229473561021	-0.00383386579077015	-0.244040052487832	0.586733213319959	0.546152832163434	1.05469524595896	0.095760864249898	-0.511832308163609	-0.539196957526634	-0.465643685793768	-0.473076569962802	-0.202831612111494	-0.207504255686232	0.00642511477347909	-0.00424417950032292	-0.241159367193601	-2.08289042257835	-2.07420675220021	-1.01575974816852	-0.714513197663939	-1.38368682940686	-1.69203984475941	-0.688436410723066	-1.82379123239651	-1.70813971192421	-1.76829659240012	-1.7964008078558	-1.64040056822626	-0.0688658722897558	-0.035771715980886	-0.129941272400887	-0.578505082410642	-1.48734975394968	-2.91615871888616	-1.67197393314528	-1.49961275820898	-2.17427272256477	-2.12878205340538	-0.956618361818432	-1.54626453602657	-2.270082866828	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	0	0	0.681597402597403	sig2_logX	1 
463000	-238.526215422436	-0.170843243133345	-1.41021412213992	0.23042176336982	0.719531822763377	0.0131113867904045	0.310960398518946	-92.5956530551707	-0.434623956898986	-0.499098150656763	0.0432082999704866	0.265306840258909	-0.223200546754239	-0.0246564451817312	0.122995771256653	-0.102265195403631	-0.0758902304904673	-0.120345508421318	-0.0856316228661386	-0.307751345556721	0.551847695653126	0.558794187226394	0.931381494169114	0.0966549231811707	-0.49108319171241	-0.546160249934201	-0.412969640421656	-0.433359045924358	-0.194524895206144	-0.207576205897351	0.0218214621165018	-0.0286439895423634	-0.247965933062254	-2.08411565974199	-2.07474100259534	-1.01295511989799	-0.710488048976336	-1.38339670813251	-1.69213177630283	-0.687725073475458	-1.82412314627236	-1.70836224246355	-1.76847259443562	-1.79656451139015	-1.64043288428371	-0.0682261810982971	-0.0354090367984793	-0.129332737815163	-0.577682356644074	-1.48735542776257	-2.91693847272368	-1.67268338575421	-1.49952688026245	-2.17624009368818	-2.12995502115577	-0.956281157987381	-1.54679327484836	-2.2754803447087	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	0	0	0.681626349892009	NA	1 
